id,name,email,age,city,salary,active,created_at,col_0,col_1,col_2,col_3
28484,Sxhjezpg,user28483@example.com,67,Los Angeles,147504.73,false,2024-09-27,609.48,609.55,739.61,993.52
28485,Erukfvoy,user28484@example.com,19,Philadelphia,175757.84,true,2024-09-14,361.67,919.06,941.12,575.15
28486,Rqgpjvlc,user28485@example.com,31,Chicago,75368.35,true,2024-09-11,131.23,646.54,969.36,924.38
28487,Yoyxwueo,user28486@example.com,46,Houston,166568.98,false,2024-10-17,905.32,528.29,201.04,723.27
28488,Hilvikxw,user28487@example.com,26,Philadelphia,135418.34,false,2024-06-20,393.19,437.04,517.53,90.89
28489,Cqrflsen,user28488@example.com,65,San Diego,172402.53,true,2024-05-22,978.79,571.92,238.57,23.36
28490,Vyvbeyuh,user28489@example.com,44,Houston,53409.06,false,2024-03-05,992.03,644.63,645.77,638.41
28491,Sfpjroyf,user28490@example.com,32,Houston,152011.31,false,2024-05-16,225.35,40.73,618.35,77.12
28492,Evmbgpgj,user28491@example.com,40,Houston,32526.72,false,2024-10-15,951.13,405.48,296.34,562.6
28493,Lkamkihz,user28492@example.com,46,Houston,95237.56,true,2024-10-28,361.11,113.64,494.01,482.49
28494,Dpxbvkvl,user28493@example.com,61,San Antonio,36197.04,false,2024-06-04,886.18,584.11,311.78,731.78
28495,Qqseutkn,user28494@example.com,31,Chicago,185568.97,true,2024-02-06,767.45,159.65,815.3,327.26
28496,Aibtjgiv,user28495@example.com,69,Philadelphia,80811.36,false,2024-10-02,155.29,842.87,828.78,759.88
28497,Vsbkchae,user28496@example.com,73,Los Angeles,155698.84,false,2024-08-09,381.51,848.14,20.14,510.67
28498,Xlofzzeq,user28497@example.com,21,Los Angeles,99286.58,true,2024-01-23,76.69,810.41,404.14,118.17
28499,Weqbjvhc,user28498@example.com,68,Los Angeles,80118.74,false,2024-05-14,394.27,432.75,82.6,839.14
28500,Woelwbeu,user28499@example.com,22,Chicago,179313.52,false,2024-01-26,961.14,766.66,282.84,150.77
28501,Txgstghu,user28500@example.com,55,San Diego,164297.6,false,2024-10-15,844.07,77.63,479.07,608.65
28502,Qbwwbrka,user28501@example.com,26,Phoenix,139676.03,false,2024-05-15,181.44,924.48,99.91,514.94
28503,Egwfgtug,user28502@example.com,69,Los Angeles,40717.53,true,2024-03-25,105.67,244.05,145.44,275.27
28504,Unefwjza,user28503@example.com,66,Los Angeles,113556.4,false,2024-11-12,759.12,883.58,236.76,407.24
28505,Bdhykpst,user28504@example.com,60,San Antonio,94730.47,false,2024-11-16,110.71,747.93,843.35,836.69
28506,Uezqxufq,user28505@example.com,63,San Antonio,117423.22,true,2024-11-07,83.06,613.93,780.89,430.29
28507,Uqofmprj,user28506@example.com,54,Philadelphia,198848.68,false,2024-09-09,364.03,616.17,319.07,733.12
28508,Bctztmej,user28507@example.com,40,New York,146601.04,false,2024-08-13,582.54,599.33,304.31,372.82
28509,Zuqddoxt,user28508@example.com,61,Chicago,146795.74,false,2024-07-17,441.56,885.1,930.7,177.87
28510,Jgbtlmhc,user28509@example.com,48,Los Angeles,114555.79,true,2024-11-11,969.01,26.66,792.52,321.24
28511,Egfrezfp,user28510@example.com,20,Phoenix,132355.8,true,2024-08-24,441.09,367.18,992.83,902.93
28512,Jwpercyd,user28511@example.com,51,Los Angeles,122726.13,false,2024-11-12,836.32,441.65,283.98,751.54
28513,Klbfauzb,user28512@example.com,35,New York,118126.36,false,2024-01-03,726.45,868.29,917.83,895.55
28514,Bwyytxch,user28513@example.com,26,Phoenix,124522.72,true,2024-09-08,830.6,244.4,376.3,621.3
28515,Nyaxxdip,user28514@example.com,63,Philadelphia,65450.5,false,2024-11-20,269.68,204.79,311.66,523.35
28516,Pqizzcvc,user28515@example.com,63,Phoenix,148419.03,true,2024-02-28,587.78,260.35,761.1,675.87
28517,Raoakecl,user28516@example.com,70,Philadelphia,97042.38,false,2024-01-10,333.89,124.13,496.88,877.25
28518,Gwfzeqpn,user28517@example.com,23,San Antonio,199255.11,true,2024-05-17,653.81,316.31,704.32,739.86
28519,Omlftdgu,user28518@example.com,22,New York,167396.97,true,2024-10-22,291.06,736.86,430.03,134.23
28520,Nelgxdlv,user28519@example.com,54,Chicago,61713.72,false,2024-12-19,367.11,957.77,63.99,75.54
28521,Dazseugh,user28520@example.com,68,Chicago,46967.41,true,2024-01-10,893.14,275.52,659.6,92.38
28522,Laquevob,user28521@example.com,33,Chicago,80198.16,false,2024-11-20,144.4,805.55,578.09,782.97
28523,Ajehfbrg,user28522@example.com,38,San Diego,40757.2,false,2024-07-24,588.78,157.48,62.87,545.77
28524,Tfgelvly,user28523@example.com,37,Houston,155781.25,false,2024-11-21,464.77,327.5,145.9,918.28
28525,Akptqzsh,user28524@example.com,27,Phoenix,72421.08,false,2024-09-06,693.57,702.93,863.66,295.52
28526,Kmwjwfhf,user28525@example.com,41,Chicago,67016.98,false,2024-07-11,51.43,447.59,483.76,772.18
28527,Grxvudhk,user28526@example.com,72,San Diego,79549.72,false,2024-02-24,772.16,205.82,725.38,879.01
28528,Bsdiqsgq,user28527@example.com,68,San Diego,130089.35,false,2024-05-19,626.97,275.87,918.4,296.47
28529,Wtokohay,user28528@example.com,60,Houston,96385.36,false,2024-10-17,151.61,107.94,228.74,824.74
28530,Slvkdszq,user28529@example.com,75,San Diego,176545.38,false,2024-09-03,349.63,176.29,583.72,178.59
28531,Hfkgxjmr,user28530@example.com,24,Houston,80921.6,false,2024-08-15,56.49,993.11,311.01,911.25
28532,Gqimfvqn,user28531@example.com,48,Philadelphia,71965.74,true,2024-09-22,420.8,853.16,46.51,536.07
28533,Ginisguv,user28532@example.com,73,San Antonio,88112.91,false,2024-07-14,894.69,861.5,107.64,991.73
28534,Gaddyfig,user28533@example.com,33,Chicago,135692.41,true,2024-10-15,282.78,857.03,270.92,615.07
28535,Mcswafee,user28534@example.com,69,San Diego,68156.93,false,2024-11-03,147.08,861.61,579.65,806.24
28536,Szxawpda,user28535@example.com,30,Los Angeles,74710.53,false,2024-08-04,827.71,133.81,260.63,778.0
28537,Vwjdicch,user28536@example.com,36,Los Angeles,146911.35,true,2024-11-19,467.53,849.84,954.5,339.86
28538,Eyqssmac,user28537@example.com,22,Phoenix,184835.75,false,2024-01-23,547.28,599.7,343.16,907.44
28539,Weckorbj,user28538@example.com,59,New York,86670.92,false,2024-04-05,979.35,332.96,402.15,778.24
28540,Czkcolrx,user28539@example.com,19,New York,127883.85,false,2024-05-28,678.0,508.52,969.96,92.28
28541,Ahfiorjc,user28540@example.com,44,Phoenix,61285.14,false,2024-06-12,412.06,738.86,252.8,182.29
28542,Motmqlsq,user28541@example.com,37,New York,186482.84,true,2024-11-02,961.23,891.93,529.99,669.25
28543,Fgnaktfz,user28542@example.com,47,San Antonio,128217.04,false,2024-06-24,883.27,396.14,836.05,192.17
28544,Mhhhqzoe,user28543@example.com,53,Houston,77044.72,false,2024-11-05,426.01,936.63,346.4,245.02
28545,Awvaaixp,user28544@example.com,53,Phoenix,46053.27,true,2024-09-28,794.92,14.94,33.65,75.13
28546,Koepjgfh,user28545@example.com,71,San Antonio,155179.55,false,2024-09-25,858.47,930.03,831.57,352.67
28547,Xklzahhl,user28546@example.com,34,Philadelphia,110693.64,true,2024-09-28,320.92,599.18,822.11,144.17
28548,Glwbteeu,user28547@example.com,31,Philadelphia,190771.42,false,2024-10-17,183.07,258.31,77.09,532.91
28549,Wuyyrwgm,user28548@example.com,48,San Antonio,64941.7,false,2024-06-10,104.65,112.05,621.75,364.61
28550,Vsfvroga,user28549@example.com,51,San Diego,48580.65,false,2024-10-28,375.65,504.15,112.18,655.36
28551,Xqsmipuq,user28550@example.com,38,Chicago,49670.24,true,2024-01-12,516.45,450.4,639.22,89.73
28552,Idaihewd,user28551@example.com,18,San Diego,143060.04,false,2024-03-11,269.13,944.93,961.38,495.52
28553,Eehlytfd,user28552@example.com,56,New York,50670.83,true,2024-06-16,376.89,420.34,724.71,363.12
28554,Ibuzvllr,user28553@example.com,44,Phoenix,161787.87,false,2024-01-03,929.61,357.89,848.56,262.07
28555,Bntmcxxx,user28554@example.com,18,San Diego,35531.45,false,2024-02-19,315.54,461.93,680.46,529.5
28556,Ribzwjfg,user28555@example.com,33,San Antonio,122523.58,true,2024-01-24,499.24,714.57,362.43,709.59
28557,Zywzpmcv,user28556@example.com,73,San Diego,99606.05,false,2024-06-21,214.63,942.95,392.35,850.48
28558,Ptulnbcl,user28557@example.com,49,San Diego,82006.49,true,2024-02-15,487.99,709.7,841.35,266.01
28559,Mbpahgyk,user28558@example.com,32,New York,171267.75,false,2024-03-20,326.42,912.99,297.13,575.13
28560,Saxunvzr,user28559@example.com,53,Los Angeles,83861.46,true,2024-01-21,418.28,165.6,663.05,279.06
28561,Geamqvjm,user28560@example.com,53,Phoenix,153618.3,false,2024-01-02,864.52,661.84,520.85,450.29
28562,Hpkjaqrl,user28561@example.com,64,San Diego,136766.31,true,2024-08-21,393.17,288.4,567.89,340.93
28563,Ioicfcgs,user28562@example.com,35,Philadelphia,174674.63,false,2024-08-28,262.65,949.98,996.64,697.62
28564,Zqsarbns,user28563@example.com,48,Phoenix,46193.02,false,2024-11-01,966.6,689.49,873.95,173.56
28565,Fquybhxy,user28564@example.com,19,Phoenix,164372.42,true,2024-01-19,90.7,748.5,285.65,87.86
28566,Yeuaxmqg,user28565@example.com,27,Houston,156347.62,true,2024-09-17,590.36,600.7,189.22,593.33
28567,Hbfqymcw,user28566@example.com,39,New York,140621.87,false,2024-06-07,858.4,693.25,101.34,882.97
28568,Pthernjh,user28567@example.com,47,Phoenix,183651.1,false,2024-12-04,917.4,742.81,737.71,820.05
28569,Exbbktvq,user28568@example.com,72,Philadelphia,111338.72,true,2024-09-01,828.26,507.89,293.17,410.62
28570,Fimmhzyo,user28569@example.com,50,Phoenix,136656.83,true,2024-03-14,325.42,874.85,21.65,574.06
28571,Zkuvvppu,user28570@example.com,19,San Diego,119716.58,false,2024-11-18,754.95,149.9,701.28,521.26
28572,Kvjjkyqu,user28571@example.com,46,San Antonio,38551.7,true,2024-01-04,480.69,746.76,644.15,413.83
28573,Xrgobgmr,user28572@example.com,66,Houston,62748.79,false,2024-01-06,514.14,287.64,537.62,338.08
28574,Bfzbyfbl,user28573@example.com,35,San Antonio,157773.16,false,2024-03-23,483.22,115.66,847.45,231.92
28575,Tfmdvgln,user28574@example.com,43,San Antonio,31238.67,true,2024-05-13,408.21,742.04,607.17,372.94
28576,Brmrkuem,user28575@example.com,31,Los Angeles,69724.1,true,2024-04-21,725.93,370.37,423.69,417.82
28577,Wrctjova,user28576@example.com,34,San Diego,85438.73,true,2024-03-27,412.48,641.09,881.38,257.74
28578,Gqkkuigs,user28577@example.com,39,Philadelphia,89872.35,true,2024-06-20,925.48,313.02,855.09,859.75
28579,Daekxlyo,user28578@example.com,50,Philadelphia,62714.29,false,2024-10-27,611.33,291.57,10.07,879.9
28580,Bpkfbsgf,user28579@example.com,58,Chicago,172120.46,false,2024-11-04,56.19,598.77,816.8,945.6
28581,Fuecjmkn,user28580@example.com,29,Houston,80620.54,false,2024-12-22,101.72,166.11,16.71,993.1
28582,Jfcbidti,user28581@example.com,43,New York,131467.46,false,2024-07-04,746.61,790.31,821.55,702.2
28583,Ogrwfjsx,user28582@example.com,27,San Antonio,125438.95,false,2024-08-25,236.96,726.11,96.38,435.52
28584,Paltefpq,user28583@example.com,43,Chicago,175781.5,false,2024-01-24,511.98,692.67,805.89,651.18
28585,Rtsoyobm,user28584@example.com,28,San Diego,134094.91,false,2024-08-12,835.97,918.65,44.89,259.97
28586,Mrjeclxw,user28585@example.com,23,San Antonio,177468.26,true,2024-05-12,25.5,842.12,135.31,544.52
28587,Tatyxqjg,user28586@example.com,35,San Diego,66742.71,true,2024-09-17,227.4,173.58,798.71,272.92
28588,Ynxzrbou,user28587@example.com,36,Houston,141860.46,true,2024-11-09,383.25,582.7,805.25,945.38
28589,Lcwujhfi,user28588@example.com,25,San Antonio,185468.7,false,2024-08-13,755.01,68.14,146.06,556.76
28590,Hbkezjim,user28589@example.com,59,Los Angeles,122072.13,false,2024-01-14,577.47,65.16,911.44,827.05
28591,Fcibiczo,user28590@example.com,21,Phoenix,89587.38,true,2024-06-01,347.0,275.08,380.34,527.5
28592,Ldmvscjz,user28591@example.com,21,Los Angeles,139555.16,false,2024-03-06,136.07,190.79,128.35,465.3
28593,Uarkkgfl,user28592@example.com,33,Philadelphia,44441.05,false,2024-12-02,396.83,194.94,399.17,852.49
28594,Mmgelzsv,user28593@example.com,62,San Diego,155205.82,false,2024-08-23,437.07,36.54,575.11,655.86
28595,Pjaozwad,user28594@example.com,58,Chicago,125045.2,true,2024-01-06,494.85,788.53,202.45,296.18
28596,Xoqztwnb,user28595@example.com,52,Phoenix,101622.98,true,2024-08-05,986.62,679.88,410.35,595.7
28597,Gohrevob,user28596@example.com,45,Houston,57145.17,false,2024-08-11,498.22,774.94,956.17,990.78
28598,Mthxwdry,user28597@example.com,40,New York,64970.31,false,2024-07-02,781.13,942.43,335.51,696.71
28599,Etjozpfm,user28598@example.com,19,Phoenix,70455.93,false,2024-05-15,961.55,845.57,405.42,514.39
28600,Wrybdudp,user28599@example.com,28,Los Angeles,67818.33,false,2024-09-13,483.94,568.73,533.63,54.06
28601,Hjhqpwjf,user28600@example.com,19,New York,74097.5,true,2024-03-28,267.26,734.92,272.44,413.96
28602,Rstdzllm,user28601@example.com,71,Houston,71710.2,false,2024-04-13,66.39,84.25,897.75,323.82
28603,Bcsbrmgi,user28602@example.com,42,New York,65018.35,false,2024-11-16,714.85,68.1,496.17,931.47
28604,Wudfvhye,user28603@example.com,56,San Diego,32896.4,false,2024-06-24,925.29,452.38,640.5,194.54
28605,Ljtcujrj,user28604@example.com,57,Phoenix,67178.18,true,2024-03-11,692.21,812.19,326.78,42.04
28606,Ojpcyrqu,user28605@example.com,49,Philadelphia,182259.23,false,2024-06-22,909.08,420.27,646.1,738.93
28607,Mxpwcglp,user28606@example.com,49,Phoenix,182345.83,true,2024-11-05,295.1,520.57,835.11,184.72
28608,Htsdiuhs,user28607@example.com,45,San Antonio,122655.59,false,2024-05-15,376.62,723.09,881.08,106.93
28609,Tbuzvbgd,user28608@example.com,54,Phoenix,160422.12,true,2024-08-04,424.3,872.85,429.63,20.05
28610,Zlesnypu,user28609@example.com,59,Los Angeles,119380.18,false,2024-09-06,258.74,629.55,556.29,433.64
28611,Nsdvhfnc,user28610@example.com,25,Houston,141051.3,true,2024-02-17,110.33,756.89,245.62,564.36
28612,Ooitisms,user28611@example.com,66,Phoenix,46474.61,false,2024-03-10,490.79,985.95,525.42,495.17
28613,Vrnsrdmj,user28612@example.com,69,Phoenix,121990.37,true,2024-02-03,439.38,408.57,454.43,467.24
28614,Jlapayjr,user28613@example.com,25,Philadelphia,51756.39,true,2024-10-02,609.01,845.41,947.11,834.04
28615,Zlzcebbn,user28614@example.com,48,Philadelphia,85141.38,true,2024-04-12,362.05,534.65,101.68,906.68
28616,Lwnymuzj,user28615@example.com,62,New York,30457.66,true,2024-05-08,993.83,363.84,687.05,849.22
28617,Kajfiqbl,user28616@example.com,36,Chicago,185444.7,false,2024-05-03,996.13,183.21,542.35,256.24
28618,Kzlrpfzc,user28617@example.com,73,San Antonio,73068.64,true,2024-12-20,222.05,464.09,749.49,666.93
28619,Hcjlmyfq,user28618@example.com,72,Chicago,117460.89,true,2024-08-25,305.41,798.46,63.3,332.57
28620,Mnghfwqi,user28619@example.com,55,New York,188263.83,false,2024-09-15,344.85,485.55,253.85,972.84
28621,Sfxhsrvm,user28620@example.com,47,Chicago,79683.15,false,2024-02-20,748.94,607.23,431.61,830.58
28622,Abhrmljf,user28621@example.com,65,Los Angeles,152186.57,true,2024-08-24,212.59,37.08,707.43,195.93
28623,Wnjbsosw,user28622@example.com,58,San Antonio,134675.38,false,2024-07-21,147.65,234.01,761.61,922.46
28624,Wafpzoai,user28623@example.com,63,San Diego,100936.51,true,2024-01-28,215.84,442.27,349.4,89.56
28625,Euuatibv,user28624@example.com,48,Phoenix,162786.68,false,2024-09-15,248.57,321.43,141.58,890.38
28626,Nmrlffqg,user28625@example.com,46,Los Angeles,159645.36,true,2024-10-20,716.83,204.87,896.83,22.4
28627,Eiiolhos,user28626@example.com,54,San Diego,65521.89,true,2024-03-16,782.04,344.1,606.58,196.99
28628,Ikbmlzcj,user28627@example.com,69,Philadelphia,89549.2,false,2024-10-28,687.36,369.79,248.74,893.22
28629,Xwgoxvrb,user28628@example.com,18,San Antonio,187346.55,false,2024-07-25,636.75,277.53,811.49,966.07
28630,Naykdpzg,user28629@example.com,63,Phoenix,46631.92,false,2024-10-23,909.62,582.8,404.73,325.03
28631,Ccooalgl,user28630@example.com,69,San Diego,190120.98,true,2024-06-04,706.69,698.31,661.93,201.7
28632,Ddtsqkmv,user28631@example.com,52,San Diego,149296.69,false,2024-08-19,801.75,388.86,799.18,693.14
28633,Grqklipf,user28632@example.com,49,Phoenix,111872.09,true,2024-02-23,97.48,228.22,644.37,914.19
28634,Fhtpgjph,user28633@example.com,27,Philadelphia,39474.88,true,2024-07-20,340.12,614.28,499.01,946.94
28635,Ldyiblls,user28634@example.com,60,Philadelphia,68421.34,false,2024-08-06,332.28,710.06,667.57,309.22
28636,Xjsblnhi,user28635@example.com,70,New York,55921.15,false,2024-06-26,152.15,434.68,295.74,825.57
28637,Ufocwgwc,user28636@example.com,28,Los Angeles,130599.36,true,2024-05-27,292.31,20.85,471.02,589.03
28638,Kgtxrigh,user28637@example.com,31,Philadelphia,158021.73,true,2024-12-28,176.35,922.3,327.54,174.03
28639,Qgyhqcqd,user28638@example.com,24,Phoenix,61997.56,true,2024-04-25,162.38,810.9,758.16,985.27
28640,Hibzddgq,user28639@example.com,46,New York,145602.08,true,2024-10-21,617.31,818.98,50.58,605.13
28641,Imzarzpv,user28640@example.com,20,Houston,180277.43,true,2024-11-10,717.0,822.15,548.07,70.55
28642,Obxpwhpb,user28641@example.com,44,San Diego,92601.12,true,2024-03-09,438.16,473.3,773.42,615.71
28643,Xzdbmisz,user28642@example.com,28,Phoenix,182317.87,false,2024-09-22,597.81,203.67,434.72,908.15
28644,Xbffrals,user28643@example.com,26,Los Angeles,36306.51,true,2024-05-08,543.7,176.58,215.06,482.02
28645,Hwdfxgoj,user28644@example.com,65,Chicago,37176.81,false,2024-08-25,65.82,897.03,98.68,667.98
28646,Afltkljg,user28645@example.com,27,Los Angeles,42940.54,true,2024-04-28,584.34,796.81,274.04,347.85
28647,Qvnwoctl,user28646@example.com,27,Houston,120382.28,true,2024-05-17,170.52,251.66,340.77,518.63
28648,Yagzwhoh,user28647@example.com,49,San Antonio,81551.74,false,2024-10-05,882.26,735.1,512.38,156.45
28649,Bydsnwyq,user28648@example.com,21,San Diego,117954.14,false,2024-07-16,808.13,623.58,592.61,269.81
28650,Mlbdvpcg,user28649@example.com,48,San Antonio,97443.82,true,2024-12-20,854.28,54.48,161.88,588.66
28651,Rtenmyss,user28650@example.com,69,Los Angeles,136917.63,true,2024-10-16,933.82,474.23,872.35,717.73
28652,Lsdmqnxd,user28651@example.com,72,New York,46867.24,true,2024-07-20,310.82,773.7,631.81,558.14
28653,Nyfnnvmz,user28652@example.com,23,Chicago,164245.12,false,2024-09-11,41.77,534.7,123.06,58.82
28654,Opmzgmjs,user28653@example.com,65,San Diego,145399.6,false,2024-05-10,825.91,219.09,470.91,364.95
28655,Accmmebp,user28654@example.com,73,New York,109097.63,true,2024-11-04,515.59,749.33,991.15,157.68
28656,Hftlarej,user28655@example.com,34,Philadelphia,185811.8,false,2024-05-03,242.26,710.67,743.84,699.39
28657,Kbafdnea,user28656@example.com,18,Chicago,32899.73,true,2024-08-21,825.85,516.48,798.94,515.5
28658,Admualds,user28657@example.com,39,San Antonio,188430.78,false,2024-02-17,590.69,17.25,746.54,359.91
28659,Rsnlhzpn,user28658@example.com,25,San Antonio,107663.57,false,2024-10-10,495.91,383.3,307.1,783.35
28660,Ymibaztx,user28659@example.com,63,San Antonio,104691.89,false,2024-03-14,896.55,302.93,406.71,304.03
28661,Spolawnu,user28660@example.com,53,Phoenix,104636.64,true,2024-01-25,969.94,371.64,712.38,924.42
28662,Impncztx,user28661@example.com,30,San Diego,156674.11,true,2024-09-23,369.18,156.67,672.72,791.76
28663,Bacwbovl,user28662@example.com,41,Houston,123514.06,true,2024-05-11,863.15,74.96,808.22,755.34
28664,Oinsngnz,user28663@example.com,75,Chicago,61754.14,true,2024-01-08,416.37,614.66,180.06,158.7
28665,Ousnhoge,user28664@example.com,26,Los Angeles,53475.72,true,2024-12-22,730.55,138.98,857.68,515.32
28666,Wbspahqu,user28665@example.com,31,San Diego,194714.98,false,2024-02-18,387.43,725.25,845.98,232.42
28667,Zhhemdna,user28666@example.com,58,New York,105713.18,true,2024-10-15,255.8,820.06,986.77,590.3
28668,Ualrytck,user28667@example.com,20,Houston,181219.53,false,2024-01-05,989.04,940.11,587.65,833.38
28669,Ipexplfi,user28668@example.com,22,San Antonio,95111.89,false,2024-09-25,777.44,701.08,610.46,383.37
28670,Nxrvsfsz,user28669@example.com,60,Houston,170131.15,true,2024-04-19,162.94,645.38,195.22,776.65
28671,Wjfaumjj,user28670@example.com,31,Houston,128702.22,false,2024-03-15,63.34,978.14,423.89,983.0
